ds,spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
5600000,5,2,11,0.89,0.88,0,0,2,1,10,1,0,38,0,1,127,71,10,10,1000,62,197,24,1,58,171,4,8,7,8,50.305,3409035.904,424.089,41203082.46,3923.785,24.607,0.035,0,0,60.242,22.706,47918.559,29658.854,895.363,11297,164729.333,1049206180,7735657937,985144175.3,988019737.3,44,326417,326540.667,1.46978E+11,1836765,1836926.667,1.54131E+11,3507294537,47343038421,18582603061,87588984,103791945,325183125.3,223,32.333,1970,18295622893,30165122116,83.601
5600000,6,1,19,0.44,0.71,0,0,0,1,104,1,0,127,1,5,106,146,3,4,914,92,844,7,3,83,155,12,5,6,7,59.209,3673132.783,491.469,49648464.01,3911.548,12.184,0.029,0,0,67.438,18.041,38642.888,29564.366,895.363,13067,179431.667,1161454659,8325447067,1036787132,1030015373,42,436613,436712.667,1.54715E+11,1898808,1898972.333,1.64482E+11,3300741805,49726619388,19792127779,111481219.3,128859529.7,377441702,645.333,490.667,4004,20272919992,29999569595,80.384
5600000,4,4,41,0.85,0.8,1,0,0,1,34,1,0,7,0,4,33,5,2,6,262,43,404,12,3,78,198,14,9,1,8,39.576,3652405.292,343.814,41847921.27,3905.459,8.788,0.031,0,0,59.288,19.869,48518.691,29058.722,895.363,10570.667,171838,1084277970,8257883518,1052318307,1047534781,42,536923,537035,1.46014E+11,1876240.333,1876397.333,1.64775E+11,3347681681,50281121285,19795354414,97419826,108399354.7,336045621,294.333,223.333,14598,19854384902,30805283532,84.507
5600000,6,5,17,0.41,0.66,0,0,2,0,83,1,0,80,0,3,123,165,4,9,695,124,473,38,2,35,248,2,5,3,7,57.988,3582648.239,519.344,44235664.59,3931.29,49.65,0.039,0,0,72.401,15.438,41899.226,35678.188,895.363,11953,163458.333,1231438863,7801285648,1001734474,995491851,42,343703,343820.667,1.52034E+11,1833299.333,1833459.333,1.6731E+11,3472984815,49703368739,19325737025,116733041.7,125446675.7,347687726.7,275.667,263.333,1972.333,19138316809,32114331785,87.906
5600000,5,4,25,0.84,0.37,1,0,2,0,121,0,1,33,0,4,15,33,8,10,461,83,309,29,1,26,383,14,8,5,8,29.302,3600465.635,372.116,40385693.13,3904.156,10.502,0.037,0,0,104.517,10.417,28575.659,48980.223,895.115,11536.333,164059,1060496556,7601400742,970587997.3,972237416.7,49,312807.333,312925,1.44929E+11,1834824.333,1834983.667,1.54128E+11,3409617513,46965736648,18456666030,95901063.67,102615114,336980440.3,54.333,3,1206.667,17989506622,29319561428,83.026
5600000,2,2,98,0.49,0.64,1,1,0,1,87,0,1,53,0,4,40,6,3,8,184,116,791,24,0,54,474,7,7,2,5,20.63,3479499.794,184.696,31253887.67,3930.096,12.453,0.029,0,0,53.921,12.259,51534.24,26043.173,895.363,9453.333,166346.333,1064203778,7741219261,996229318.3,989144465,42,308975,309082,1.37814E+11,1839031.667,1839186.333,1.5034E+11,3202003972,46355174755,18730325531,92617119.33,108041933.7,323372629.3,86,119,872.667,17628323715,29401964845,86.403
5600000,6,6,92,0.57,0.83,0,1,1,0,108,0,0,111,1,6,88,127,2,8,960,72,737,39,1,36,434,5,7,2,4,57.254,3631410.99,544.603,50075849.53,3920.304,31.489,0.053,0,0,72.176,14.184,34156.964,28515.875,895.363,11344.333,160667,1085035197,7505670330,981543400,974414553.7,46,427149.333,427254.333,1.44435E+11,1824766.333,1824923,1.54255E+11,3054479610,45475886778,18119085816,97763688,114244523.7,348301126.3,6,22,1252.667,18536126781,28595079280,86.851
5600000,7,2,75,0.59,0.33,1,1,0,1,117,1,1,87,1,5,78,35,10,7,681,121,592,32,1,86,288,5,3,6,1,68.335,3707716.849,539.932,45812051.58,3912.558,15.402,0.038,0,0,55.433,31.86,43410.124,24798.146,895.363,10841.667,163231.333,1104437166,7757759434,981367508,986036544.7,44,374572.333,374690,1.50996E+11,1831312.333,1831473,1.53362E+11,3705637324,48172841755,18981156951,93721481.67,112757151.7,339167704,448.333,291.333,2244.667,18307202964,30701061183,80.018
5600000,2,3,124,0.52,0.68,0,1,0,0,49,1,0,103,0,4,19,96,4,5,750,45,366,37,1,23,219,10,7,8,1,19.975,3531422.05,197.71,38322128.01,3902.452,3.559,0.028,0,0,73.027,5.408,41551.476,36025.938,895.363,9568,164287.333,1072116548,7457290211,958144970.7,962440651.7,47,467723.333,467828.333,1.38548E+11,1836057,1836219,1.49314E+11,3052804342,44997274145,18233104097,92691700.67,104886848.7,320462835.3,9,0,747.333,18090389608,28845715141,93.133
5600000,7,1,80,0.51,0.77,0,1,1,0,71,1,0,34,0,3,8,13,9,6,581,67,545,35,2,97,282,15,4,7,2,66.108,3844210.957,564.387,43535429.42,3933.193,37.524,0.042,0,0,92.353,13.635,34388.437,43188.977,895.363,12395.667,164747.667,1116687949,7653222165,998306399.7,988025870,42,304586.667,304701.667,1.48123E+11,1837029.667,1837195.333,1.56915E+11,3368098745,47673043764,19180519997,96133208.33,112768406.7,333866335.7,9.333,9.333,934.333,18552370881,31129672199,83.6
5600000,3,5,45,0.53,0.73,1,0,1,0,28,0,1,73,0,3,87,139,8,5,237,23,689,30,2,38,345,4,8,7,8,74.402,4607515.309,464.833,44537606.26,3934.799,26.698,0.058,0,0,57.154,9.251,50069.591,27486.291,895.115,15239.333,171571.667,1125493744,7764166157,971227579,970016219.7,43.667,351282.333,351395.667,1.53146E+11,1855929,1856097,1.62502E+11,3472883755,49052422242,18955282287,105060145.3,123414312,355519622,38,25.333,931.667,18548447276,31589713182,95.373
5600000,4,4,79,0.61,0.48,1,0,0,0,76,0,1,28,1,5,116,152,4,9,131,101,427,33,1,83,224,2,6,3,7,22.831,3218033.779,342.492,36831720.93,3919.885,5.432,0.029,0,0,68.051,15.839,38751.848,29456.129,895.363,10821,163619.333,1049509983,7560407107,974173930.7,970140646.7,44,356507,356633,1.4192E+11,1833111.333,1833269,1.52202E+11,3367147344,46607313738,18335469583,95057256,111115172.7,333071252.7,262.667,227,1889,18211020842,29351063642,84.651
11200000,3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,179.869,5748739.157,975.058,74877947.21,3898.005,14.444,0.045,0,0,78.22,17.364,64112.704,52704.313,1771.037,22771.667,421985,1293592431,9614732252,1055750026,1063550062,104,378888.667,379072.333,1.62778E+11,2490492,2490651.667,1.59018E+11,3933863609,49835814125,19246200061,111098615.3,118827747.3,352937869.7,656.667,230.333,2600.667,19555409088,29854086913,137.318
11200000,1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,471.865,17867892.71,1088.774,80070204.91,3984.723,8.096,0.091,0,0,10.191,56.356,144319.333,10641.71,1788.873,30771,489746.333,1466092306,10603968950,1151940277,1156967053,267.333,350238.667,350611,1.81637E+11,2603083.667,2603240.667,1.70072E+11,4310390169,53392182165,20771965388,134574464.3,144740865,402976442.3,102.333,140.333,1131,20865766780,33130486902,158.453
11200000,4,4,68,0.6,0.6,1,1,1,1,65,1,1,65,1,4,65,101,6,6,550,65,517,26,2,59,300,8,5,4,5,14.601,3257866.928,630.917,69709171.32,3932.702,68.626,0.051,0,0,73.714,8.553,65498.724,53416.592,1788.873,12976.667,173778.333,1287512974,7822238800,1020827226,1010274984,48.667,348298,348412.333,1.532E+11,1873136.667,1873297.333,1.63139E+11,3358250358,49140533050,19639428336,113640656,120536315.7,344750898.3,32.333,62.333,1017,18875184156,32461435697,121.955
11200000,3,1,89,0.71,0.39,1,0,1,0,120,0,1,73,0,5,67,110,3,9,752,96,834,30,0,69,139,13,3,1,3,29.605,3500088.651,551.256,62019106.88,3913.409,34.376,0.032,0,0,56.98,26.423,101185.561,53775.482,1788.873,9898.667,170327,1201813785,7561595450,987551574.7,989728511.7,59,317854.333,317984.333,1.3525E+11,1863476.667,1863631.667,1.4466E+11,3145597345,45205883249,18795403745,90020910,104690004.3,314650283.7,3.333,3,1112.333,17977800494,29381512247,125.706
11200000,3,1,16,0.68,0.52,1,0,1,1,115,0,0,6,1,3,115,71,3,4,124,31,477,38,3,33,291,8,5,5,5,150.967,6329508.337,1031.893,74077275.48,3933.044,5.23,0.064,0,0,59.212,14.798,78179.276,40736.051,1788.873,13770.333,278110,1198842439,8591454276,1085710419,1082194689,421.667,330264.333,330751.667,1.56306E+11,1937656,1937820,1.64361E+11,3358373663,51306379875,20690365353,119034792.3,116669081.3,364396207,397.333,317.667,2611.667,20171663467,31815709790,156.158
11200000,7,5,100,0.86,0.37,0,0,2,0,55,0,0,114,1,5,44,193,9,7,394,69,493,21,2,21,311,15,9,2,6,67.746,3736052.487,1171.404,77501398.92,3934.642,150.169,0.064,0,0,73.681,14.712,65897.47,52095.487,1788.873,12337.333,172709.333,1240847752,7872018254,1031090231,1030034564,55.667,375292.667,375416.667,1.52799E+11,1865954,1866112.667,1.62775E+11,3537534056,49703953146,19662300534,114149870.7,127577871.7,344707541.7,52.333,6.333,577.333,18766460573,32642917514,121.733
11200000,7,3,101,0.38,0.68,0,0,1,0,105,1,0,44,1,2,57,74,7,9,834,3,916,10,1,27,470,13,5,2,5,66.262,3733011.898,1205.232,79778473.68,3927.565,61.321,0.055,0,0,73.459,20.318,66058.941,52857.269,1788.873,12867.333,181613.333,1161405884,7713125062,996934570.7,997666070,62.333,340532,340650.333,1.48107E+11,1885906.333,1886062.667,1.53054E+11,3341106035,46807219630,18596330421,102699231.7,119240793.3,333069774.3,129.667,40.667,1966.667,18344517556,29451721623,123.527
11200000,4,6,46,0.4,0.44,0,1,0,1,106,0,1,48,0,3,82,125,7,5,515,49,563,26,2,95,482,6,7,4,3,257.7,5955997.08,1218.114,73527566.93,3937.762,58.416,0.056,0,0,62.667,37.876,111538.885,43379.149,1788.376,12235.667,178975,1160595212,8183553956,1032508160,1026069558,59.333,379097.333,379228.333,1.55497E+11,1884858,1885020.667,1.70435E+11,3587426036,51541484473,20004422921,106382622.3,121589634,352026464.3,9,6,832.333,19540549618,33260276978,137.114
11200000,5,5,18,0.78,0.85,0,0,2,0,74,1,1,4,1,2,59,78,4,3,847,12,582,49,0,67,442,14,2,6,5,17.418,3246569.741,835.838,68256822.7,3925.559,33.187,0.028,0,0,74.499,13.833,64242.962,53750.433,1788.873,10762.333,165823.333,1072997943,7532938521,961679041.3,953684708,55.667,298429.333,298542.667,1.38089E+11,1848447.667,1848602.667,1.46671E+11,3139853281,45825812691,18183938654,95514038.33,101172053.3,312443481,3,3,1653.333,18054735931,28172464800,120.703
11200000,1,5,69,0.69,0.59,0,0,0,1,30,0,0,113,0,4,124,67,2,6,979,54,103,21,3,52,228,11,3,2,7,11.758,3732036.049,241.491,60781773.54,3898.83,1.758,0.027,0,0,56.285,10.162,102455.59,52505.453,1788.873,8421,175230.333,1084293842,8366428897,1052639278,1061388064,86.333,620057.333,620203,1.45077E+11,1887155,1887314,1.64499E+11,3286010858,50270548427,20283755337,98455588,113459530.3,362803231.3,39,87.333,12335.667,19991558335,31342685190,147.898
11200000,8,4,51,0.8,0.43,1,0,1,0,75,0,1,26,0,2,120,4,10,8,563,30,577,7,3,41,390,4,5,6,3,79.34,3607517.506,1210.12,73086855.27,3918.892,31.773,0.032,0,0,75.557,64.641,86297.272,68816.525,1790.351,11367,195881.667,1151005679,8480397019,1067274289,1059783107,55.667,507315.333,507451.667,1.47263E+11,1945565,1945728.667,1.63938E+11,3258217079,49770265523,19447534930,101019962.3,115320677.7,352213481.7,156.667,80.667,12340.333,20139753810,30443793360,118.28
11200000,3,3,60,0.32,0.89,0,0,1,1,63,0,0,64,1,3,19,158,2,3,438,67,618,34,1,75,488,14,3,4,2,164.925,5900909.704,1002.737,77822765.69,3919.085,13.439,0.048,0,0,50.283,16.009,86098.91,32816.797,1788.873,10723,168773.333,1073593931,7715742208,1010571677,1004018754,56,391346.333,391478.667,1.42883E+11,1857216.333,1857377,1.51062E+11,3445125974,47118908034,19045772039,90125985.33,118789755.3,338564905,289.667,332.333,1712.667,18233747983,30357846412,130.882
11200000,2,2,26,0.33,0.35,1,1,2,0,5,0,0,50,1,1,45,167,3,9,434,50,281,20,1,76,366,6,5,3,4,386.031,10396568.46,1175.864,82158785.49,3943.018,13.324,0.103,0,0,34.942,2.522,93628.134,24364.349,1788.873,15676.333,174908,1193001594,7758593897,1025957108,1027282302,59.333,373810.667,373956.667,1.60173E+11,1868090.667,1868250.667,1.53389E+11,3444248839,47570628387,19175328663,119290953.3,130982147,357021485,645.667,344,1517,18567018900,30485434234,132.379
11200000,2,6,9,0.82,0.81,1,1,0,1,77,0,1,81,0,3,46,51,5,10,756,91,226,32,2,22,209,11,2,6,3,106.591,5813974.775,633.145,67236636.42,3927.358,14.891,0.038,0,0,57.196,14.509,114998.186,39962.858,1788.873,11302,176077.333,1148130632,7647481108,993111373.7,993322519,53.667,334595,334723.667,1.43106E+11,1879229.667,1879396.667,1.54919E+11,3385742382,47565526759,19069848301,93116141,112074718,345465628.3,77.667,6,1347,18391087451,30729816303,138.999
11200000,7,3,116,0.65,0.74,1,1,1,1,17,0,0,93,1,6,64,196,3,4,344,45,759,8,1,28,373,3,3,2,5,66.866,3674497.805,1227.769,80317739.21,3913.236,36.538,0.042,0,0,73.89,21.489,65972.08,52943.905,1788.873,12861,187699.667,1172527600,7733160674,1004753817,1004573941,55.667,385884.667,385999.333,1.45672E+11,1904712,1904868.667,1.47767E+11,3491296553,47562022855,18923215932,106228814.3,115673379,334064659,16,37.667,2056.333,17877426800,30541103259,121.714
11200000,3,3,72,0.73,0.45,1,0,1,1,3,0,1,7,0,5,30,65,9,3,357,102,879,17,1,46,284,2,6,6,9,29.902,3347366.598,509.408,63422238.61,3903.663,7.902,0.031,0,0,56.89,29.19,101634.426,53326.618,1788.873,9997.333,174579.667,1047638339,7674798877,995526672.7,996163784.7,63.667,331297.333,331423.333,1.38155E+11,1872158.667,1872319.667,1.48202E+11,3147334117,45808350336,18541616083,88887104.67,99188259,305421019,3,12.333,1056.667,17987109792,29057893652,117.21
11200000,2,4,31,0.35,0.3,0,0,2,1,90,0,0,123,0,3,105,86,10,10,318,5,137,11,2,82,449,2,2,6,5,112.802,5698809.49,693.768,70546547.13,3932.466,14.311,0.044,0,0,38.478,21.227,121943.188,33017.856,1788.873,13858.667,186949.333,1218776232,7958661912,1002611221,999240318.7,54.333,346855.667,346982,1.51004E+11,1906092,1906259,1.61551E+11,3612423578,48488637840,19288765895,104027296.3,127957508.3,334155466.3,22.333,6,1506.333,18752377899,31759766556,130.048
11200000,2,4,73,0.85,0.6,0,1,2,0,33,1,0,90,1,5,90,37,3,7,450,48,337,2,1,67,264,10,8,3,5,20.186,3646371.337,336.111,62801888.27,3904.539,6.066,0.034,0,0,73.946,4.439,65775.858,52217.285,1788.873,13907.667,273135.667,1251968638,8535038933,1018747313,1017939987,54.667,379181.333,379304.333,1.44913E+11,2120934,2121091,1.50684E+11,3387123370,46857569353,18885971862,98936549.33,115493742,314752803.7,193.667,310,1851.667,18219335210,29738163969,121.439
11200000,2,3,58,0.72,0.5,1,0,0,1,114,1,0,87,0,3,93,40,4,7,748,77,123,15,2,26,193,10,9,1,8,87.343,5341929.799,679.253,67838553.93,3932.545,51.536,0.054,0,0,47.86,15.736,113763.241,41197.802,1788.873,13099,177721,1209241513,7998858070,1000531316,1005432019,55,365013,365141.667,1.46919E+11,1882197.667,1882356.667,1.59508E+11,3431403862,48969265063,19538357229,114406495,126167266.7,347383194.7,153,56.667,932.667,18932887054,31256890572,128.392
11200000,6,3,90,0.5,0.84,0,1,0,1,53,0,0,120,1,2,107,68,3,10,249,118,361,43,2,72,473,9,5,2,4,57.908,3689252.222,1006.522,78366096.83,3933.866,131.98,0.055,0,0,73.531,10.481,69788.405,55484.608,1788.873,11866.333,165306,1254037287,7709985312,1000974113,1005784047,53.667,361626.667,361746.667,1.49868E+11,1850376.667,1850535.667,1.64935E+11,3222471156,49704135906,19715088462,118899260.7,121236380.3,334582852.3,6.333,0,1183.333,18774109844,32277616739,120.216
11200000,1,2,37,0.42,0.43,0,1,2,0,28,1,0,3,1,3,83,41,5,9,116,4,592,38,2,41,157,12,4,3,7,41.483,5481979.165,340.813,59305611.92,3931.987,7.51,0.037,0,0,64.621,0.983,79722.632,38269.764,1788.873,11929,168107,1088380594,7514181628,962246797.3,962682833.3,56.667,301431.333,301554,1.41422E+11,1857588.333,1857749.667,1.51852E+11,3271929017,46335641102,18461801369,96396593,104015772.7,312494580,9.333,3,940,17898775893,30215413075,133.455
11200000,5,4,99,0.52,0.42,0,0,2,0,55,0,0,52,1,5,109,180,7,10,302,91,371,28,2,30,214,4,3,5,2,47.855,3501007.94,793.365,73379164.98,3931.674,56.545,0.037,0,0,74.017,12.519,65565.738,52426.898,1788.873,12037.333,170361,1207993925,7507133919,997406596,998272287.3,51.333,335888,336011.333,1.4605E+11,1863492.333,1863656.333,1.57555E+11,3135937881,47029896010,18909959769,111710355.3,112459775.3,353129851.7,120.333,72.333,803,18727411366,30408617036,116.93
11200000,1,3,78,0.47,0.72,0,1,0,1,53,0,0,85,1,6,72,191,9,4,723,6,886,12,1,63,275,3,7,6,6,12.671,3533707.195,236.903,58215971.31,3899.608,2.27,0.036,0,0,56.324,7.814,82699.353,42573.004,1788.873,8964,184755.333,1154260448,7694576389,1004441062,1010124956,83,400909.333,401065.667,1.38056E+11,1900917.333,1901077,1.47762E+11,3207689104,45922423420,18976956480,94993245.67,105666659,313606191.7,220,177.667,1142.333,17845587077,30276096347,143.994
11200000,8,1,57,0.81,0.56,1,0,1,0,60,1,1,36,0,3,37,92,8,6,205,59,438,4,0,47,425,12,2,3,7,27.592,3253541.911,1150.729,70061490.85,3917.976,47.741,0.036,0,0,74.951,28.067,83652.276,71308.768,1788.873,14594.667,216415,1258235394,8177233495,1040404723,1032004647,49,302691,302822,1.46031E+11,1978731.333,1978886,1.49189E+11,3362071570,46186651106,19125232938,99805623,112154739.7,322013148.7,3,3.333,1697.667,18327133006,30422380121,117.366
11200000,2,2,115,0.61,0.52,1,0,2,0,6,1,1,4,1,6,61,65,8,3,705,15,489,33,2,60,378,13,7,4,3,20.665,3433270.76,326.19,64238483.1,3927.972,26.929,0.028,0,0,55.788,11.974,78548.924,39444.858,1788.873,10165,171476.333,1075676655,7667505802,979861778,979797102,52,298136.667,298266.667,1.41132E+11,1868928,1869088.667,1.565E+11,3172181426,47422590400,18961036133,99123055.33,98943969.33,326467395,3,9,786.333,18415487674,30074697444,113.892
11200000,3,1,124,0.41,0.78,1,1,1,1,112,0,1,57,0,2,43,39,5,4,412,67,263,41,1,27,177,4,4,1,7,101.258,4712057.563,915.865,68215148,3911.038,13.397,0.041,0,0,67.618,11.705,98816.058,56101.977,1788.376,12253.667,169281.333,1066680543,7298664813,978240806.3,973167507,64.333,337655,337776.333,1.36348E+11,1860727.333,1860885,1.46919E+11,3175538284,45251001827,18129208635,93341352.67,107765441.7,333609711.3,65.333,35.333,1823.667,17730742342,28650177777,134.587
11200000,2,5,69,0.53,0.87,1,1,0,1,67,0,0,90,1,5,101,200,10,4,470,105,735,40,2,48,181,5,2,8,8,20.759,3633944.601,334.894,64959071.16,3926.833,15.505,0.034,0,0,73.62,3.543,70653.892,54619.015,1788.873,10629.333,169460.333,1128735793,7641788496,965450652,957115712,50.667,313794.333,313923.333,1.47464E+11,1866099,1866265.667,1.58591E+11,3327202736,48149339988,18581898388,94868501,101484559,327410955.7,12.333,49,1072.667,18365150082,31015569964,120.816
11200000,7,6,84,0.83,0.86,1,1,0,1,74,0,1,26,1,1,25,84,9,7,786,8,770,3,1,86,364,3,6,2,4,70.794,3656466.275,1094.503,70333044.14,3931.903,46.652,0.027,0,0,63.805,54.416,79220.591,46569.282,1794.882,13660.667,239338,1240244594,8647596412,1074448944,1075769636,62,373698.667,373837.667,1.51071E+11,2037727.667,2037884.333,1.60381E+11,3902307592,50238176689,20093895512,100890197,106980127,335922499,13,19.333,1875,18948390363,32526457996,122.56
11200000,4,5,105,0.44,0.67,0,0,1,0,96,1,0,78,1,2,26,124,8,9,777,123,666,26,2,66,183,11,4,7,3,190.708,5721207.419,1268.904,87934041.06,3941.44,78.853,0.063,0,0,68.562,6.671,72568.133,46346.855,1788.873,17311,174648,1317916652,7916738382,1043535779,1034953502,58.333,366883.333,367010,1.74259E+11,1877215,1877382.667,1.73173E+11,3733163500,52256792269,19836099674,135175852.7,140189710.3,363745674.3,44.667,99,1839,19392599214,33917200738,129.559
11200000,6,1,21,0.89,0.39,0,0,1,1,24,0,0,40,1,1,31,161,3,8,243,29,445,6,1,53,334,10,9,5,5,60.476,3598614.062,999.207,77060779.05,3933.673,72.268,0.054,0,0,73.524,16.505,66226.816,52689.279,1788.873,14893.667,196309.333,1185247282,7829380315,1015325909,1014306627,58.667,328819.667,328944,1.52946E+11,1929678,1929837.667,1.53345E+11,3354964491,46946058769,18561169839,104187255.3,114577082.7,354238235.3,2.667,6,792.667,18447962930,29782801516,118.76
16800000,3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,147.659,5300754.006,1275.166,86746507.5,3918.686,9.357,0.039,0,0,60.394,21.099,105798.768,47819.869,2384.237,22938.333,501619.333,1373508023,10008953152,1167906633,1164138492,150.667,370996.333,371237.667,1.51635E+11,2661509,2661668,1.50804E+11,3722430751,50100129067,20908441608,115835180.7,115444171.7,364987566,1247.667,547.667,4107.333,19205719283,32569067585,166.197
16800000,1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,506.199,18103168.59,1651.702,103793760.2,3986.237,10.574,0.131,0,0,10.191,142.229,216469.683,15856.527,2681.919,33187,620127.667,1574836831,11762588304,1208782084,1199333907,461.667,359663.667,360264.333,1.87132E+11,2842176,2842333,1.78177E+11,4138704327,53437337119,21261273811,141333803.3,140780541,402860282.3,1669,448.667,2163.333,22124916314,33419018192,201.209
16800000,4,4,68,0.6,0.6,1,1,1,1,65,1,1,65,1,4,65,101,6,6,550,65,517,26,2,59,300,8,5,4,5,31.304,3605323.299,937.22,99668886.63,3932.455,86.26,0.05,0,0,73.967,8.258,95446.286,77879.296,2679.687,12570.333,177636,1282958065,8113026450,1034400926,1037878440,86,347691,347845,1.5663E+11,1911568.667,1911728.333,1.71039E+11,3617025106,52347473055,20280481896,126246133,121995684.3,330242238.7,3,0,1355.667,18968636399,34367144978,153.835
16800000,7,1,48,0.87,0.7,1,0,1,0,104,1,0,34,0,2,100,198,2,5,324,41,905,32,1,96,471,12,5,6,4,67.463,3574416.992,1670.855,96977766.46,3918.941,34.992,0.028,0,0,73.799,36.396,128701.297,103624.913,2681.919,10866.333,169701,1130893358,7444851889,978748169.3,983517412,82.667,323421.333,323569.667,1.42174E+11,1887513.333,1887674.333,1.46662E+11,3299424974,45383715713,18595602351,89342137.33,114886530.3,330698792.3,426.333,86.667,1528,18101099105,29966070000,152.101
16800000,3,2,99,0.56,0.39,0,1,1,0,119,0,0,16,0,3,57,55,10,8,209,66,141,3,1,79,203,5,2,8,5,155.039,5672387.181,1579.325,97271294.6,3908.795,8.13,0.04,0,0,66.582,36.599,153037.852,79288.358,2681.919,16264.667,353220.333,1249181857,9155137442,1080193408,1078312436,345.333,371765.667,372195.333,1.53936E+11,2179798.333,2179961.667,1.58589E+11,3628118795,49942232612,19776491182,109796428.7,123680103.7,349889331.3,187,136.667,2047.333,19365811217,31144113328,189.28
16800000,5,4,71,0.56,0.85,1,0,1,0,116,1,0,53,1,5,35,19,6,4,855,71,302,18,3,55,376,9,2,2,7,135.689,4202049.962,1248.728,111651727,3838.182,20.252,0.034,0,0,114.397,9.873,51177.106,117047.795,2600.843,18311.333,325857.333,1201944231,11741822605,1125843601,1127425185,20455.333,347478.333,368024.333,2.473E+11,24888568.67,24888718.67,2.35337E+11,8023560146,73229605332,31111436992,101388849.7,120016286.3,411500374,580,276.667,1792.333,29914656939,47286597807,369.097
16800000,5,2,68,0.66,0.42,1,1,2,1,70,0,0,54,1,2,83,74,9,10,781,74,858,30,2,55,237,3,9,6,1,49.149,3752339.686,1319.852,99777146.62,3934.802,146.408,0.045,0,0,74.039,30.29,98349.903,73081.641,2681.919,11525.333,179434.333,1200262563,8059899311,1028565353,1024502301,83,317678.333,317850,1.51462E+11,1916398.667,1916562.333,1.61532E+11,3541783843,49977446539,19369811413,116316507.7,109466398,343359551.3,123.333,12.667,1078.667,19172830597,30577408797,162.083
16800000,6,6,78,0.34,0.73,1,0,1,0,32,1,0,84,1,5,81,167,5,9,191,118,98,41,0,40,490,5,2,5,4,58.086,3600943.831,1493.672,89461754.81,3939.762,35.566,0.033,0,0,84.818,39.303,85732.267,87736.57,2681.919,8157,166839.667,1048786395,7609489627,1005674274,999734156,80.333,327504.333,327640.333,1.33763E+11,1878648.333,1878802.333,1.47902E+11,3055072572,46169627542,18869126826,87290987,107216429,325951710.7,24.333,21.667,2162.667,17739298225,29405117341,152.951
16800000,1,3,94,0.7,0.31,1,1,2,1,85,1,0,58,0,3,8,169,10,5,984,73,594,45,2,30,333,4,6,4,5,43.143,5541584.35,509.184,87965388.82,3915.402,12.941,0.04,0,0,52.044,9.203,172126.982,60199.228,2681.919,11688.667,172370.333,1200212813,7884142519,1004648823,1008793105,66,343783.333,343915,1.45919E+11,1894497,1894657.667,1.61938E+11,3274426345,49482799403,19374789041,113464810.7,112783833.7,337358229.3,277.333,250.667,1636,18553971687,32006242084,170.6
