ds,spark_executor_cores,spark_driver_memory,spark_default_parallelism,spark_memory_fraction,spark_memory_storageFraction,spark_storage_replication_proactive,spark_broadcast_compress,spark_io_compression_codec,spark_rdd_compress,spark_reducer_maxSizeInFlight,spark_shuffle_spill_compress,spark_speculation,spark_broadcast_blockSize,spark_shuffle_compress,spark_executor_memory,spark_shuffle_file_buffer,spark_storage_memoryMapThreshold,spark_locality_wait,spark_task_maxFailures,spark_shuffle_sort_bypassMergeThreshold,spark_kryoserializer_buffer,spark_memory_offHeap_size,spark_scheduler_revive_interval,jvm_gc_collect,jvm_gc_timeratio,jvm_max_gc_pause,jvm_max_tenuringThreshold,jvm_new_ratio,jvm_par_gc_thread,jvm_survivor_ratio,Executor_Deserialize_Time,Executor_Deserialize_CPU_Time,Executor_Run_Time,Executor_CPU_Time,Result_Size,JVM_GC_Time,Result_Serialization_Time,Memory_Bytes_Spilled,Disk_Bytes_Spilled,Local_Blocks_Fetched,Fetch_Wait_Time,Remote_Bytes_Read,Local_Bytes_Read,Total_Records_Read,migrations,context-switches,cache-misses,cache-references,branch-misses,branch-load-misses,major-faults,minor-faults,page-faults,cycles,raw_syscalls_sys_enter,raw_syscalls_sys_exit,instructions,L1-dcache-load-misses,L1-dcache-loads,L1-dcache-stores,LLC-load-misses,LLC-store-misses,LLC-stores,node-load-misses,node-store-misses,mem-loads,mem-stores,branch-loads,run_times
16800000,3,1,65,0.38,0.64,0,1,0,0,95,0,0,13,1,2,106,23,8,4,580,57,763,19,2,46,435,9,2,3,6,174.624,5975349.934,1445.648,101383322.7,3937.812,40.339,0.052,0,0,68.915,12.692,114968.022,65887.626,2681.919,11762.333,181869,1091720494,7828972340,990507073.7,986979352.3,70.667,300179,300316.333,1.42385E+11,1916656.333,1916816.667,1.56422E+11,3288751559,47231957078,18761235056,97933412.67,93638896.33,302644233.7,62,99.667,1242,18169278668,29801660534,167.952
16800000,2,4,65,0.73,0.69,1,1,2,1,111,1,1,10,1,4,34,29,8,3,284,11,197,49,1,90,258,5,7,1,3,20.468,3617107.165,522.486,87415404.02,3906.001,8.505,0.029,0,0,72.742,7.339,98527.387,72903.719,2681.919,8667.667,168908.667,1053913681,7534907411,999303736.7,997780808.3,85,390707.333,390860.667,1.3467E+11,1881441,1881594.667,1.50777E+11,3070543075,46118542129,18758522302,88741974.67,99070843.33,311449272,236.333,166.667,3736.333,18186988972,29381055608,163.011
16800000,8,2,40,0.43,0.9,0,1,2,1,36,0,0,121,1,4,102,126,7,5,760,36,652,6,0,66,399,10,3,5,5,77.258,3826910.064,1855.165,106559826.3,3930.515,77.123,0.041,0,0,74.543,30.244,95511.293,75921.033,2681.919,13330.667,205555.333,1256087245,7828522749,991684061.3,1009280773,77,329110.333,329253,1.44502E+11,1972662.333,1972817,1.51745E+11,3263147531,45995877389,19286641005,115142976,108552898.3,325494627,31.667,50.667,1291.667,18652831560,29716100255,146.797
16800000,8,5,23,0.83,0.8,0,1,0,1,107,0,1,70,0,6,50,116,10,6,174,82,891,18,1,27,139,4,4,7,8,79.505,3761776.59,1720.098,86229642.69,3915.996,12.84,0.022,0,0,106.045,103.917,111727.532,120699.715,2682.638,9282,181024.333,1084901432,7904111459,1003663711,1013650194,89.667,352480.333,352633,1.41074E+11,1914503,1914664.667,1.54414E+11,3366853265,47603457669,19231652291,84935547,108838115,322102071.3,326,133.333,2024.333,18609359014,30748844863,155.688
16800000,3,4,87,0.53,0.72,1,1,2,1,30,1,1,90,1,4,25,161,9,10,405,78,661,13,1,93,479,11,8,7,6,16.832,3254189.649,725.55,90949080.58,3909.744,8.55,0.029,0,0,74.267,9.104,94796.535,76634.816,2681.919,10405,185021,1152684102,7756677955,1002710259,1014193298,80.333,381563.667,381704,1.41549E+11,1923522.333,1923684.333,1.50517E+11,3230875981,46709461014,19064455638,98296596.67,120829447.7,330127009.7,758.333,985.667,2397,18201176695,29763296092,151.75
16800000,7,6,57,0.6,0.35,0,1,1,0,82,1,0,86,0,6,67,39,3,10,712,32,629,24,1,85,188,10,2,3,5,67.604,3494749.267,1758.421,98968206.73,3904.109,16.719,0.038,0,0,74.103,37.385,129112.892,103213.318,2681.919,10063,172331,1119233158,7616741310,1011111825,1016050987,87,407834.333,407992.667,1.38437E+11,1890053,1890210,1.51058E+11,3197172427,45541779364,18597004030,91604576,108360534.7,316233116.3,883,489.333,3061.333,18212759485,29676393342,155.925
16800000,6,3,54,0.47,0.55,0,1,2,0,4,1,1,111,1,3,127,85,9,6,718,102,736,37,2,19,407,8,1,3,9,59.407,3631444.88,1483.693,99132431.62,3932.027,53.707,0.034,0,0,74.403,52.188,96490.91,75304.349,2686.409,9674,173922.333,1158422889,7990891301,1029043325,1025184993,77.333,359935.667,360077.667,1.46047E+11,1897184,1897342.333,1.6746E+11,3522617131,50481823755,19377601892,94031942.33,116479990,328810413.7,532,246.667,2248.667,18808607540,32264036724,159.62
16800000,8,6,91,0.31,0.61,0,0,0,0,54,0,0,118,1,2,122,43,9,9,656,99,779,25,0,93,102,10,7,6,9,75.025,3696653.689,2029.1,113213999.2,3933.558,117.519,0.051,0,0,73.383,32.227,101137.914,79718.017,2681.919,11431,171847.333,1184893372,7822724757,1010220697,1010638796,82.333,312455.333,312603.333,1.42092E+11,1889494,1889648.333,1.52282E+11,3314973592,46625927046,18869834692,99645507.67,115720647,320263425.7,22.667,3,1003.333,18532208229,29902396122,157.969
16800000,4,3,105,0.46,0.37,0,1,2,1,57,0,1,94,0,4,22,62,2,6,644,18,746,22,2,88,321,14,6,5,3,39.785,3651738.147,991.097,90990045.62,3926.682,57.747,0.024,0,0,74.799,46.447,132294.769,100263.791,2684.16,9831.667,182322,1144281637,8116581816,1010845637,1017960000,70.667,370236.333,370387.667,1.48113E+11,1921766.333,1921928.667,1.68013E+11,3456824787,51202385887,19737102091,110706833.7,111869901.7,340125952.3,297,72,756.333,19251792182,32245294729,156.957
16800000,6,5,38,0.76,0.45,0,1,1,1,74,0,0,114,1,5,47,49,5,7,111,39,384,29,2,82,286,5,3,1,6,57.38,3641694.546,1465.393,94343359.03,3946.533,126.94,0.042,0,0,74.457,21.991,96219.346,77249.429,2681.919,10877.333,171473,1330126847,8146952257,1049190724,1056053708,89,390627,390802,1.53341E+11,1891329,1891486.333,1.7598E+11,3476622408,53090608332,20376649465,118366979.3,116517323,335364222.3,448.333,162.333,1799,19339354120,35002792676,154.285
16800000,3,3,37,0.86,0.65,0,0,0,0,128,1,1,21,1,6,57,97,9,7,364,96,517,46,1,47,161,7,3,6,4,29.432,3414041.186,743.466,94804774.33,3904.535,10.226,0.04,0,0,68.819,16.548,105319.368,75535.795,2681.919,9430.333,168908,1102373025,7434315586,986186771.3,979068153,79.333,347355.667,347502.333,1.3651E+11,1884214,1884373.667,1.46212E+11,3060392428,44476120688,18333719809,85572058.33,100043396.3,319299482.7,125.333,159,2049.667,17928035428,28810098057,152.299
16800000,6,4,29,0.62,0.55,1,0,1,1,99,1,1,3,0,5,74,140,8,8,140,34,428,36,1,86,294,2,4,2,7,21.658,3066078.672,1448.512,87380397.49,3916.973,8.132,0.025,0,0,74.902,30.611,126156.811,106169.399,2681.919,10018.333,170817.333,1053741624,7819830830,1012067170,1007164777,96.333,407247.667,407446,1.39029E+11,1888057.667,1888214,1.54836E+11,3159052920,45882873245,18447882355,87272133,98215197.33,319577901.7,2062.333,1478.333,8349,18489410146,29229965534,156.151
16800000,5,3,35,0.79,0.36,0,1,1,1,29,1,1,109,0,3,115,125,9,5,191,103,998,31,1,63,124,2,7,7,3,49.379,3560549.713,1253.745,86262462.93,3922.962,12.376,0.026,0,0,87.511,61.191,124593.129,107733.081,2681.919,8694.667,175519.333,1042882376,7941150700,1009762466,1014275045,94.667,402831.667,402994.333,1.43047E+11,1903611.667,1903772.333,1.57378E+11,3386275087,47485561731,18927493223,92797344,102192899.7,318431438,820,301.667,1531.333,18942858914,30462676269,162.944
16800000,4,5,84,0.32,0.49,1,1,1,0,77,0,0,89,1,4,43,74,2,9,751,6,802,32,1,52,109,4,8,5,7,38.175,3422579.975,1020.381,100053930.1,3919.086,24.673,0.026,0,0,73.924,12.119,96112.995,77354.718,2681.919,10261.667,170558.667,1109996490,7856601711,1027619540,1026980476,84.333,373475.667,373627.333,1.46445E+11,1888947.667,1889106.667,1.55263E+11,3283028458,47629315831,19127588392,97556734.67,119069456,334622875.3,148.333,105.333,1968.333,18379701690,30114289528,158.396
16800000,4,6,123,0.81,0.77,1,0,0,0,118,0,1,13,0,1,73,193,8,8,617,90,48,35,0,99,485,10,6,4,4,51.288,4138042.293,1639.334,99833161.05,3932.051,76.972,0.053,0,0,56.864,20.162,155429.777,76896.433,2681.919,14365,172899.667,1181004378,7840652903,1012519596,1015769923,71.667,291852,291988.333,1.47404E+11,1895366.667,1895523,1.53753E+11,3322802118,47131063542,18923062490,104352047,104457787,314928377,94.333,3,979.333,18319935741,30175547598,153.461
16800000,3,5,76,0.88,0.79,1,0,1,0,78,0,0,49,1,4,54,150,7,9,221,100,509,5,1,50,181,2,6,4,6,30.366,3390504.489,791.213,92088753.21,3912.595,15.527,0.03,0,0,72.921,19.394,98412.154,75056.644,2681.919,10893,220998,1062459011,8271221067,1014323455,1027268928,85.333,340339,340504,1.45738E+11,2014864.333,2015022,1.58837E+11,3500744931,48250229932,18672743382,103061948.3,109394675,318761797,39,9.667,1752,18497074397,29322522184,157.154
16800000,2,1,120,0.74,0.59,0,1,1,0,17,1,0,104,0,4,104,53,8,4,989,123,346,40,3,77,123,12,5,3,2,21.188,3862717.781,537.714,91170949.29,3903.851,6.725,0.033,0,0,61.011,24.266,148031.922,84294.288,2681.919,8239.667,179904,1175975239,8055563293,1052636116,1052922824,84.667,442409,442566,1.41004E+11,1906403.667,1906562,1.58621E+11,3152198642,48863449886,20100600083,96824235.33,101201430.3,339971327.3,61.333,42.333,4678,19328514758,31211345441,160.236
16800000,1,2,104,0.64,0.45,1,1,1,1,61,1,1,26,0,4,20,33,6,9,591,88,214,16,0,49,249,11,7,3,3,11.799,3765104.93,330.405,77126492.79,3912.685,21.198,0.03,0,0,55.919,15.445,155805.572,76520.638,2681.919,8601.333,187931.667,1186762401,7761834905,1014510107,1015201025,104,291563,291737.333,1.34547E+11,1931870.667,1932023.333,1.49508E+11,3231133538,45971062083,18740879425,95450676.67,90636217.67,323449792.7,154,100.333,741.667,17892427994,29796965331,183.434
16800000,4,5,59,0.64,0.5,1,1,2,1,50,0,1,66,1,3,10,9,6,4,354,105,411,21,3,34,264,3,7,6,2,238.366,6157971.058,1712.247,107189748.8,3920.295,10.682,0.046,0,0,55.901,58.519,128763.659,42668.268,2681.919,11530.667,196059.333,1215013825,8496413669,1126786750,1121275828,164,357448,357694.667,1.50561E+11,2022723,2022887,1.69624E+11,3344690833,51119281141,20607134885,107623853,114915807.3,348967306.7,103,114.333,1471.333,20343374070,32332980968,164.542
16800000,5,2,114,0.49,0.4,0,1,0,0,22,1,1,50,1,6,45,105,8,4,609,76,162,13,3,29,180,13,7,2,6,51.183,3649280.754,1172.295,100328341.3,3909.678,22.379,0.031,0,0,74.425,46.736,102889.843,77915.501,2681.175,10562.667,187779.333,1187784296,8550474569,1085251616,1107201574,91.667,436266.333,436440.667,1.49776E+11,1951882.667,1952041.333,1.67238E+11,3398088220,52603590266,20963793182,102637553.7,116799971.7,340499444.3,2857,1138.667,4979,20106592259,32511643837,151.959
16800000,5,5,77,0.58,0.89,1,1,0,1,7,1,1,117,1,2,23,108,4,5,546,38,373,11,2,22,270,14,6,6,5,48.779,3687707.576,1200.288,97009652.29,3933.887,74.825,0.033,0,0,77.202,49.371,105396.89,75840.859,2686.474,12025,196602.333,1331354453,8361551434,1044054490,1043841346,83,357654.667,357809.667,1.57717E+11,1959544.333,1959708.667,1.83844E+11,3735098810,55515584141,20223534145,135517228.7,135365163.7,348982203,354.667,152.333,1331.667,19247904528,35332159917,155.367
22400000,3,1,32,0.75,0.5,0,1,2,0,48,1,0,4,1,1,32,2,3,4,200,64,10,1,1,99,200,3,2,3,8,163.852,5766499.366,1924.186,123913413,3919.257,11.819,0.038,0,0,60.456,43.392,160540.438,63747.859,3576.153,21879.333,564888,1468698577,11011390803,1143208031,1159035239,127,373713,373932.667,1.70054E+11,2855083.333,2855241.667,1.72489E+11,3849809500,51714611883,20609334867,116326883,116347449.7,363632198.7,231,69,2460.333,21369073745,32436908853,201.876
22400000,1,1,8,0.3,0.3,0,0,0,0,2,0,0,2,0,1,2,2,2,3,100,2,10,1,0,19,100,1,1,1,1,458.85,18083230.16,2177.435,131861724.4,3986.006,12.782,0.066,0,0,10.207,105.533,289547.179,20216.068,3576.153,33794.333,637995.667,1590512073,11223283755,1214808676,1215557848,323.667,354399.333,354830.667,1.82328E+11,2996664,2996821,1.74522E+11,4117860066,52566657589,21291105697,147427061,148781925,398214022.7,214,61,2017.667,21499079499,33762372542,225.85
22400000,4,4,68,0.6,0.6,1,1,1,1,65,1,1,65,1,4,65,101,6,6,550,65,517,26,2,59,300,8,5,4,5,39.171,3683131.754,1277.526,125746687.1,3932.643,100.806,0.041,0,0,72.138,21.654,132363.032,94652.071,3576.153,11459,182760,1249721797,7902030490,1007757304,996369066,102.333,349773.333,349948.333,1.5034E+11,1930047.667,1930206.667,1.65133E+11,3321572611,49944527076,18951309971,120652977.7,116508080.3,333354737,260,3,1276.333,18821699394,31265422217,190.48
22400000,5,4,26,0.59,0.49,1,1,1,1,83,0,1,7,1,4,95,96,8,7,616,10,822,27,1,32,144,14,3,5,4,31.626,3522916.908,1803.567,125604538,3913.847,33.402,0.038,0,0,72.344,24.213,127911.737,99104.4,3576.153,11109.333,181532,1192761830,7710487515,1034106797,1053957956,157.333,336538,336775.333,1.41499E+11,1924444.333,1924602,1.4885E+11,3151738083,45866518578,18890940566,95529672.33,100219836.3,313124419.3,213.333,175.333,1501.667,18029604788,29955772814,210.378
22400000,1,2,68,0.49,0.78,1,0,0,0,67,0,0,12,0,2,83,148,5,9,532,5,640,34,3,33,443,13,9,7,7,102.087,7895814.173,1014.333,126840036.5,3923.514,7.697,0.046,0,0,35.443,25.726,250609.556,59153.691,3576.153,14199.333,210195.667,1256446902,8439876524,1090118483,1090905682,245,381536.333,381851.667,1.5264E+11,1967828.333,1967993.667,1.67116E+11,3337087462,50937538164,20504335854,106853368.3,118274904,360363988.3,1245,707.333,3998,20441327290,31971830518,217.595
22400000,5,3,116,0.9,0.46,0,0,2,0,31,0,0,114,0,4,116,182,6,6,638,99,552,12,3,56,358,7,9,2,5,48.956,3685997.869,1683.411,129226049.7,3909.416,31.842,0.029,0,0,102.285,33.764,127727.183,182036.063,3576.153,9196,195662.667,1186151490,8690317850,1094192216,1106677728,127,564412.667,564612,1.47411E+11,1977304.333,1977460.333,1.6782E+11,3354538716,52004871706,20801307845,103021127,123993462.3,337737574.7,351.667,348.333,9954.333,20273859259,32643513439,197.176
22400000,6,4,114,0.44,0.67,1,0,1,1,127,1,0,41,1,3,78,46,4,4,611,94,385,2,1,78,496,4,2,2,4,60.24,3598745.714,2006.564,126923141.5,3915.617,39.03,0.035,0,0,77.564,64.781,123871.117,103144.084,3576.153,14386.333,343147.333,1354228031,9125272368,1097495922,1109874610,132.667,406712.667,406937.333,1.48031E+11,2329612.667,2329767.333,1.53455E+11,3529908555,48956850817,19745267416,109011675.7,113424349.3,356466700,758.333,675,3814,19176433857,31671054712,187.35
22400000,4,2,63,0.4,0.77,1,1,0,0,90,1,0,56,0,5,8,46,6,6,688,49,296,19,2,91,134,12,8,4,5,39.154,3652076.074,1287.202,116999203.8,3931.187,73.873,0.032,0,0,78.201,33.023,166635.262,143127.984,3576.153,10252,185504.667,1201519043,7948076418,1014098631,1026885371,88.333,338546.667,338716.333,1.45224E+11,1935528.333,1935686.333,1.62649E+11,3352361317,48988529201,19135525364,104793204.7,106900831.7,316185895,79.333,0,765,18962147723,31096735360,184.015
22400000,2,3,39,0.75,0.59,1,0,2,0,44,0,1,4,1,2,73,64,9,3,212,43,94,43,1,74,437,9,2,6,3,246.444,8044631.469,1712.522,122678911.1,3918.614,8.004,0.052,0,0,46.01,24.425,176044.662,48183.51,3575.161,10906.667,179087.667,1081680111,8071013054,1022413270,1034193140,112,388522.333,388719.667,1.4763E+11,1919823,1919983.667,1.59355E+11,3599553141,49423566906,19455668451,98448968.67,106147485,328665865,153.333,88.333,1770.667,18956840189,31050103630,207.859
22400000,8,1,24,0.6,0.6,0,1,1,0,11,1,1,31,1,4,110,91,6,4,410,79,79,21,2,23,464,10,6,5,2,65.269,4151691.766,2528.973,157272581.2,3935.222,400.275,0.086,0,0,72.522,22.715,128844.067,98171.314,3576.153,14677.667,188220,1194694850,8022470110,1054442402,1049971765,113.667,301139,301317.333,1.57463E+11,1940866.667,1941028.667,1.68363E+11,3380057035,51123008152,19594269866,119057612.3,114182157.7,342265227,3,6.333,787.333,18883022959,33810845687,194.835
22400000,2,2,54,0.5,0.72,0,1,1,0,42,1,0,54,1,3,92,102,5,5,433,95,628,2,2,94,197,3,5,5,1,96.337,5894662.879,1361.975,130675005.1,3938.067,81.146,0.036,0,0,67.111,18.028,159130.966,67885.133,3576.153,19803.333,377539,1583623041,9602235585,1124042200,1137014918,109.333,340507.333,340706,1.54805E+11,2417659.667,2417823,1.58796E+11,3625764478,49377711791,21350378532,133422471.7,123892311.3,351617717.7,288.333,71.333,863.333,19097676256,33706748864,213.822
22400000,5,5,78,0.34,0.32,0,0,0,1,80,0,1,51,1,2,60,158,3,6,847,126,29,9,1,40,381,10,4,7,2,43.67,3361405.363,1658.217,120549343.3,3920.898,32.144,0.032,0,0,69.454,57.692,142161.954,93867.193,3579.127,11867.667,208735,1202312225,8146298879,1049844283,1047507629,119.667,370897.333,371090.333,1.49222E+11,1991515.667,1991675.667,1.52539E+11,3441578252,47670703361,19452688509,103710437.7,107858481,334655023,486.333,420,2730.667,18753024062,31310164390,194.173
22400000,7,1,85,0.31,0.31,1,0,0,0,24,0,1,60,0,2,114,24,8,9,154,57,525,18,2,62,273,15,8,1,6,60.199,3726060.731,2005.879,117752084,3946.319,246.792,0.04,0,0,86.878,106.508,168963.491,140799.756,3576.153,9675,186247.667,1130640726,7965279863,1023255838,1029654217,108.333,332707.667,332897,1.41011E+11,1935848.333,1936004,1.58779E+11,3388490885,49693920601,19869533757,110215655.3,109065651.7,319873722.3,111.667,78.667,806,18578009671,32399348092,180.751
22400000,5,5,123,0.37,0.64,1,1,1,0,114,1,0,68,0,4,46,52,7,5,382,63,966,4,2,58,457,3,4,2,2,47.472,3487835.696,1623.712,122898570.7,3932.808,112.426,0.044,0,0,73.154,34.552,174445.997,135317.25,3576.153,14410.667,253693,1317989790,8716246799,1074114754,1075553125,106,347504.667,347681.333,1.5798E+11,2105209.667,2105366.667,1.72936E+11,3673235088,51077351068,19538917376,115708978.7,134086019.3,345879621.7,45.667,7.667,1155.667,19644742655,33103447980,185.824
22400000,8,5,99,0.71,0.74,0,1,1,1,4,1,0,82,0,5,29,173,5,5,687,76,132,17,2,81,283,11,7,3,3,77.529,3645125.05,2666.03,141142859.7,3933.628,189.144,0.042,0,0,73.63,50.286,172382.882,137380.364,3576.153,12115.667,186785.667,1198708346,7864196336,1009981386,1024578126,110.667,353471.667,353658,1.46621E+11,1936959.333,1937117.333,1.62043E+11,3270901914,49804814625,19579323087,118999804,121677397.7,354016691,3.333,13.333,1510.667,19083827061,31604877453,191.211
22400000,6,4,35,0.46,0.83,0,0,1,1,55,0,0,7,1,3,68,123,7,7,319,45,788,9,1,43,399,9,4,3,7,61.346,3453867.749,2087.373,127666600,3919.923,42.434,0.033,0,0,88.47,45.692,103230.141,123786.145,3576.153,10950,203865.333,1150049434,8161481787,1024843475,1024610871,141,361677.333,361897.333,1.4442E+11,1977836,1977991.667,1.54211E+11,3309892543,46331943505,18911186920,98544877.67,99059670.33,321737038,467,182,2397,18838498392,30152294447,192.243
22400000,4,6,22,0.66,0.36,0,1,2,0,37,0,1,48,0,6,42,21,5,7,977,109,844,36,3,20,406,6,5,6,3,40.173,3690291.116,1258.039,120874454,3901.908,10.188,0.026,0,0,108.146,46.132,133311.817,176451.43,3576.153,8544.667,184323.333,1303460337,8668791967,1089766997,1084984549,124.667,340322.667,340524.333,1.50592E+11,2012998.667,2013160,1.68167E+11,3370737528,52302437337,20909138078,108325783.3,111412114.7,343242252,217.667,340,1806.333,20935044785,32582637905,195.027
22400000,7,5,15,0.56,0.46,1,1,1,0,105,1,0,79,0,2,109,30,8,8,928,81,570,45,0,90,256,8,7,7,8,67.78,3634555.104,2304.505,128472948.3,3925.677,117.149,0.03,0,0,90.406,66.418,157957.362,151805.884,3576.153,9354.667,170303,1199763248,7808075625,992781048,991823842,111.667,303915.667,304089.333,1.38112E+11,1893984.667,1894137,1.51266E+11,3123022499,46216566992,18657462937,95678167.67,93956070.33,307340034,159.667,108,1316.667,18268712780,29576754615,192.932
22400000,3,4,107,0.7,0.53,0,1,2,0,64,1,0,24,1,3,76,184,10,6,175,88,678,26,2,57,243,8,4,5,7,140.807,5620690.094,1954.055,122728537,3948.89,34.352,0.041,0,0,64.871,33.249,153750.868,70538.474,3576.153,10890,184640,1148350809,7975979833,1017364358,1016486523,111,304455,304635,1.4234E+11,1936777.667,1936941.667,1.57236E+11,3422124955,48046943992,19286900852,95547945.67,112952879.3,338294563.3,15.333,0,1114,18599851668,31231122903,200.549
22400000,6,3,110,0.48,0.41,0,0,0,1,18,1,1,96,0,1,40,76,4,4,754,4,364,16,3,64,310,1,5,5,5,45.42,3645054.763,1969.782,127222120.7,3915.229,28.496,0.032,0,0,113.102,52.404,129529.474,180233.772,3576.153,9532.667,192875.667,1193743491,8645269356,1083696609,1062223223,117.333,559863.333,560060.667,1.46023E+11,1976721.667,1976881.333,1.64295E+11,3348581228,52246236693,20471188434,99079447.67,118408314,340589677.7,4026,1658.333,12355,19363748586,30950623101,203.957
22400000,7,6,91,0.67,0.86,1,0,0,1,124,0,1,22,0,2,5,15,9,6,865,21,1005,37,2,27,238,5,5,1,5,28.031,3027416.609,2268.14,128206620.1,3930.609,190.052,0.035,0,0,73.583,40.963,170196.786,139480.487,3575.161,11034,176885.333,1189584983,7700250678,1006340619,1010058491,111,327195.333,327372.667,1.40507E+11,1912761.667,1912917.333,1.54669E+11,3241399184,48329870062,19416404857,99839317.67,103174481,322865197.3,55,66,915.667,18561435925,30845230423,195.846
22400000,2,3,49,0.88,0.71,1,1,0,0,28,0,1,112,1,3,88,119,9,5,258,47,169,14,2,35,421,4,2,3,8,137.508,6046492.974,1339.391,121533050.3,3935.381,25.542,0.043,0,0,56.651,32.343,178607.032,57174.856,3576.153,11731.667,201483,1202172588,8072571955,1008301232,1017295260,125.333,344259,344450.333,1.46711E+11,1977567.667,1977727.333,1.64726E+11,3430506173,49947130995,19428870996,111292346.7,129896424,346987508.7,218,129.333,1624.333,19030242471,32023999209,216.233
22400000,6,5,104,0.68,0.61,0,0,1,1,50,0,0,13,0,6,53,198,4,3,707,35,918,15,2,47,486,14,8,4,7,60.007,3701923.079,2022.864,128855595,3931.474,114.878,0.037,0,0,96.736,59.905,143437.553,166325.693,3576.153,10073.333,192012,1123686260,8011110255,1024950688,1027854914,109.333,316556.333,316748,1.42009E+11,1953035,1953193.667,1.59294E+11,3337367193,48665960877,19097717810,102088162.3,108318167.7,325798064.3,6.333,2.667,743.667,18744746858,31520085101,194.694
22400000,3,4,61,0.77,0.56,1,0,2,0,71,1,1,91,0,5,123,60,8,7,158,53,702,41,1,60,335,13,3,5,7,31.772,3677051.938,980.131,106771732.2,3913.542,4.929,0.068,0,0,82.337,65.822,186102.419,124279.415,3582.083,7827.667,176247.333,1001823236,7849213546,990971422.7,1000586148,126.333,380921.667,381106.333,1.35525E+11,1911461.667,1911619.667,1.52261E+11,3156411812,46734974322,18707664688,82810439,114645348.7,327080053.7,711,508,1755.333,18197346777,29730632228,193.862
22400000,5,1,11,0.53,0.34,0,1,0,0,116,1,1,99,1,5,13,111,3,9,326,71,871,27,1,66,483,11,3,1,7,48.598,3586854.873,1613.905,119768750.6,3905.404,22.338,0.025,0,0,91.948,60.241,122192.538,113588.313,3576.153,8618.667,181026,1125676184,7831315516,1008412300,1022250223,137.333,349111.333,349327.333,1.36602E+11,1923955.333,1924109,1.5254E+11,3401469329,47038382603,19130046056,89758408,106056091,308270006,138,62.667,1824,18406072007,30636150788,195.73
22400000,5,3,57,0.82,0.52,0,0,2,0,76,0,0,28,0,6,34,73,3,10,518,67,928,40,1,22,411,4,7,2,3,48.146,3294105.904,1711.319,120157602.5,3910.473,25.855,0.03,0,0,74.122,54.191,174241.012,135522.234,3576.153,9287.667,170607.333,1085155771,7625751222,1004690241,1001576897,106.667,327367.333,327543.333,1.39317E+11,1897199,1897353,1.53401E+11,3188613867,46443357509,18569020568,88390093.67,101019102,312464357.7,96.667,6.333,1326,18302710548,29870502689,189.542
22400000,4,2,65,0.51,0.67,1,1,0,0,7,1,0,123,1,6,38,13,5,4,814,66,606,22,1,89,223,14,6,3,3,40.334,3464311.179,1314.288,121216794.1,3909.692,18.136,0.031,0,0,73.157,22.582,134472.629,101308.647,3576.153,10034.667,178544,1072757350,7788679837,986283818.7,990143192,119.333,460748.667,460925.667,1.39393E+11,1917053,1917209,1.52727E+11,3089440956,46334201545,18679154904,96018839,120021005.7,305678599,127.333,197,1805.333,18024040775,29393960831,186.601
22400000,7,5,55,0.45,0.51,1,1,1,0,48,1,0,38,1,4,12,106,9,7,195,124,719,19,0,54,153,9,7,5,9,66.987,3663043.876,2379.797,125177046.3,3948.396,121.703,0.041,0,0,74.261,37.347,126810.248,100205.85,3576.153,10811.667,181204.667,1144432734,7775717505,1008163249,1008098646,128.667,298584.333,298772.667,1.38164E+11,1924122.667,1924276,1.52271E+11,3135077825,46939754149,19027250717,100364531.7,92508393.67,314881603.3,11.333,0,984.667,18195720606,29669406330,191.046
22400000,2,2,88,0.63,0.84,0,0,0,1,79,0,1,17,1,5,64,193,9,7,415,111,345,24,1,95,253,3,5,3,6,21.074,3543236.101,664.078,109520345.9,3903.741,6.76,0.03,0,0,66.444,16.05,145204.442,90577.279,3576.153,8829.333,180417.333,1130899389,7518900374,976827079.7,984568464.3,128.333,362146.333,362342,1.33214E+11,1921929.667,1922084.667,1.44301E+11,3078657388,44751666094,18720889340,91127756.33,104289435.3,311019078.3,80.667,3,2446,17844441812,28930443604,190.058
22400000,1,5,82,0.79,0.33,0,0,2,0,102,0,0,120,1,3,128,153,6,8,340,85,988,48,0,46,312,12,7,1,8,54.718,5662860.354,728.399,113497068.8,3926.627,25.38,0.031,0,0,47.229,11.686,173097.724,51191.169,3576.153,8991.667,174969.667,1199440223,7772519536,1017018554,1015859910,132,325220.667,325415.333,1.3566E+11,1909868,1910022.667,1.51889E+11,3141762548,45789851385,18910450245,102563918,100687253.7,311488228.7,328,140.333,1264,18496410063,29430075682,221.5
